timestamp,model_id,prompt_hash,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,latency_ms,extraction_run_id,agent_id,success
2026-02-26T14:24:27.858559+00:00,claude-sonnet-4-20250514,72adbf0f0310293a,13142,176,13318,0.042066,4994.9,,,True
2026-02-26T14:24:30.365982+00:00,claude-sonnet-4-20250514,851d033d79d73894,4089,44,4133,0.012927,2497.7,,,True
2026-02-26T14:24:33.205069+00:00,claude-sonnet-4-20250514,5dcf95ce1dbdf1ac,1851,196,2047,0.008493,2830.4,,,True
2026-02-26T14:24:36.535556+00:00,claude-sonnet-4-20250514,f3f755ea137e5ca9,4853,76,4929,0.015699,3329.3,,,True
2026-02-26T14:24:40.215760+00:00,claude-sonnet-4-20250514,54e61e50988c6196,9468,120,9588,0.030204,3677.2,,,True
2026-02-26T14:24:46.935685+00:00,claude-sonnet-4-20250514,c96d401833aac527,9023,497,9520,0.034524,6717.0,,,True
2026-02-26T14:24:53.433634+00:00,claude-sonnet-4-20250514,e44c7a9aefec8da0,5719,92,5811,0.018537,3605.0,,,True
2026-02-26T14:24:58.962686+00:00,claude-sonnet-4-20250514,ed5eebadd3689307,11866,784,12650,0.047358,12020.9,,,True
2026-02-26T14:25:00.758632+00:00,claude-sonnet-4-20250514,fd83081499a15487,13140,447,13587,0.046125,7309.4,,,True
2026-02-26T14:25:02.558813+00:00,claude-sonnet-4-20250514,b0212698f6016630,9596,123,9719,0.030633,3593.5,,,True
2026-02-26T14:25:05.026834+00:00,claude-sonnet-4-20250514,72adbf0f0310293a,13142,176,13318,0.042066,4267.6,,,True
2026-02-26T14:25:06.565022+00:00,claude-sonnet-4-20250514,851d033d79d73894,4089,44,4133,0.012927,1523.3,,,True
2026-02-26T14:25:10.515837+00:00,claude-sonnet-4-20250514,5dcf95ce1dbdf1ac,1851,196,2047,0.008493,3944.9,,,True
2026-02-26T14:25:10.589537+00:00,claude-sonnet-4-20250514,6c00deb22a8db7e4,7688,475,8163,0.030189,8026.9,,,True
2026-02-26T14:25:12.568890+00:00,claude-sonnet-4-20250514,f3f755ea137e5ca9,4853,76,4929,0.015699,2049.7,,,True
2026-02-26T14:25:14.079008+00:00,claude-sonnet-4-20250514,9848d75ebb3dbb46,9599,201,9800,0.031812,3487.1,,,True
2026-02-26T14:25:16.258020+00:00,claude-sonnet-4-20250514,27f3eddd68eb7a1b,9443,122,9565,0.030159,3687.5,,,True
2026-02-26T14:25:21.563233+00:00,claude-sonnet-4-20250514,74403c10c517ad73,3615,471,4086,0.01791,7482.9,,,True
2026-02-26T14:25:30.652963+00:00,claude-sonnet-4-20250514,528863e57f2a75f6,8998,497,9495,0.034449,14393.6,,,True
2026-02-26T14:25:41.070664+00:00,claude-sonnet-4-20250514,5ceaac17d465a2df,10100,1850,11950,0.05805,19506.3,,,True
2026-02-26T14:25:59.037808+00:00,claude-sonnet-4-20250514,99c955105cf0d423,11841,2565,14406,0.073998,28383.0,,,True
2026-02-26T14:26:02.218810+00:00,claude-sonnet-4-20250514,cccec78c05657c95,9571,123,9694,0.030558,3175.7,,,True
2026-02-26T14:26:08.563060+00:00,claude-sonnet-4-20250514,6c00deb22a8db7e4,7688,475,8163,0.030189,6338.3,,,True
2026-02-26T14:26:11.885680+00:00,claude-sonnet-4-20250514,518a0d1cad477172,9574,201,9775,0.031737,3321.3,,,True
2026-02-26T14:26:19.788917+00:00,claude-sonnet-4-20250514,74403c10c517ad73,3615,467,4082,0.01785,7902.1,,,True
2026-02-26T14:26:36.640427+00:00,claude-sonnet-4-20250514,5c206f2c27ab60f7,10075,1293,11368,0.04962,16850.5,,,True
2026-02-26T14:27:16.916168+00:00,claude-sonnet-4-20250514,e44c7a9aefec8da0,5719,92,5811,0.018537,3862.2,,,True
2026-02-26T14:27:27.074011+00:00,claude-sonnet-4-20250514,fd83081499a15487,13140,447,13587,0.046125,10137.1,,,True
2026-02-26T14:27:31.081080+00:00,claude-sonnet-4-20250514,72adbf0f0310293a,13142,176,13318,0.042066,4006.5,,,True
2026-02-26T14:27:34.483080+00:00,claude-sonnet-4-20250514,851d033d79d73894,4089,44,4133,0.012927,3394.4,,,True
2026-02-26T14:27:37.440426+00:00,claude-sonnet-4-20250514,5dcf95ce1dbdf1ac,1851,196,2047,0.008493,2951.7,,,True
2026-02-26T14:27:39.584350+00:00,claude-sonnet-4-20250514,f3f755ea137e5ca9,4853,76,4929,0.015699,2143.0,,,True
2026-02-26T14:27:43.278656+00:00,claude-sonnet-4-20250514,13d215aea3de098e,9450,120,9570,0.03015,3692.5,,,True
2026-02-26T14:27:49.629506+00:00,claude-sonnet-4-20250514,e72a662336f3bc09,9005,497,9502,0.03447,6349.8,,,True
2026-02-26T14:28:00.679927+00:00,claude-sonnet-4-20250514,858859df7cd6b98d,11848,780,12628,0.047244,11048.5,,,True
2026-02-26T14:28:04.015024+00:00,claude-sonnet-4-20250514,444f169bac61d858,9578,123,9701,0.030579,3332.9,,,True
2026-02-26T14:28:10.176705+00:00,claude-sonnet-4-20250514,6c00deb22a8db7e4,7688,475,8163,0.030189,6160.6,,,True
2026-02-26T14:28:14.755003+00:00,claude-sonnet-4-20250514,a655c7a6994418e8,9581,201,9782,0.031758,4576.8,,,True
2026-02-26T14:28:22.579261+00:00,claude-sonnet-4-20250514,74403c10c517ad73,3615,465,4080,0.01782,7823.1,,,True
2026-02-26T14:28:37.367428+00:00,claude-sonnet-4-20250514,e32b0ee4d378b13b,10082,1190,11272,0.048096,14787.2,,,True
2026-02-26T14:28:52.929421+00:00,claude-sonnet-4-20250514,18a9603f589b4757,5404,86,5490,0.017502,3737.9,,,True
2026-02-26T14:28:59.374309+00:00,claude-sonnet-4-20250514,17de174debf5e8ad,11032,491,11523,0.040461,6428.2,,,True
2026-02-26T14:29:02.882631+00:00,claude-sonnet-4-20250514,fdd5e8808cbc49a6,11034,90,11124,0.034452,3507.7,,,True
2026-02-26T14:29:04.951592+00:00,claude-sonnet-4-20250514,02296bf9d4a927ea,2731,44,2775,0.008853,2062.5,,,True
2026-02-26T14:29:07.366181+00:00,claude-sonnet-4-20250514,6ce5ee6d1ddacb89,2120,149,2269,0.008595,2408.5,,,True
2026-02-26T14:29:09.401090+00:00,claude-sonnet-4-20250514,660aa29a1687fc76,3510,74,3584,0.01164,2034.0,,,True
2026-02-26T14:29:20.396329+00:00,claude-sonnet-4-20250514,8402fa1afaf4f09c,6314,928,7242,0.032862,10993.5,,,True
2026-02-26T14:29:25.977417+00:00,claude-sonnet-4-20250514,748bcd57d5cb7d3a,5869,470,6339,0.024657,5579.1,,,True
2026-02-26T14:31:16.551837+00:00,claude-sonnet-4-20250514,7c3d90ae491dc6c2,9425,12457,21882,0.21513,110572.4,,,True
2026-02-26T14:31:20.235107+00:00,claude-sonnet-4-20250514,a54e6ab5436616aa,6442,113,6555,0.021021,3679.3,,,True
2026-02-26T14:31:23.749596+00:00,claude-sonnet-4-20250514,c8f0e53189505dcc,6406,191,6597,0.022083,3513.1,,,True
2026-02-26T14:31:32.491213+00:00,claude-sonnet-4-20250514,7cd728396f98d81d,6445,251,6696,0.0231,8740.6,,,True
2026-02-26T14:31:49.681182+00:00,claude-sonnet-4-20250514,05c725298e8604eb,3448,1315,4763,0.030069,17188.8,,,True
2026-02-26T14:32:06.331972+00:00,claude-sonnet-4-20250514,424154b1d7d78c04,6946,1678,8624,0.046008,16649.8,,,True
2026-02-26T14:35:24.790065+00:00,claude-sonnet-4-20250514,e44c7a9aefec8da0,5719,92,5811,0.018537,7200.0,,,True
2026-02-26T14:35:32.150412+00:00,claude-sonnet-4-20250514,fd83081499a15487,13140,447,13587,0.046125,7344.7,,,True
2026-02-26T14:35:36.597239+00:00,claude-sonnet-4-20250514,72adbf0f0310293a,13142,176,13318,0.042066,4445.9,,,True
2026-02-26T14:35:39.729590+00:00,claude-sonnet-4-20250514,851d033d79d73894,4089,44,4133,0.012927,3113.2,,,True
2026-02-26T14:35:42.886201+00:00,claude-sonnet-4-20250514,5dcf95ce1dbdf1ac,1851,196,2047,0.008493,3150.9,,,True
2026-02-26T14:35:45.052813+00:00,claude-sonnet-4-20250514,f3f755ea137e5ca9,4853,76,4929,0.015699,2165.5,,,True
2026-02-26T14:35:48.830174+00:00,claude-sonnet-4-20250514,231c71f265f712f8,9464,122,9586,0.030222,3774.0,,,True
2026-02-26T14:35:55.499002+00:00,claude-sonnet-4-20250514,0507e8469bef4009,9019,497,9516,0.034512,6667.7,,,True
2026-02-26T14:36:30.652309+00:00,claude-sonnet-4-20250514,b3239b095ee962a2,11862,3329,15191,0.085521,35145.1,,,True
2026-02-26T14:36:33.825139+00:00,claude-sonnet-4-20250514,eca2c845723b28ef,9592,123,9715,0.030621,3169.7,,,True
2026-02-26T14:36:39.940673+00:00,claude-sonnet-4-20250514,6c00deb22a8db7e4,7688,475,8163,0.030189,6114.0,,,True
2026-02-26T14:36:43.529703+00:00,claude-sonnet-4-20250514,497f6edf46e2cc08,9595,201,9796,0.0318,3587.6,,,True
2026-02-26T14:36:51.505495+00:00,claude-sonnet-4-20250514,74403c10c517ad73,3615,465,4080,0.01782,7974.7,,,True
2026-02-26T14:37:07.773489+00:00,claude-sonnet-4-20250514,86e0a69f2025ffe7,10096,1302,11398,0.049818,16266.9,,,True
2026-02-26T14:40:14.532532+00:00,claude-sonnet-4-20250514,e44c7a9aefec8da0,5719,92,5811,0.018537,4018.4,,,True
2026-02-26T14:40:21.141973+00:00,claude-sonnet-4-20250514,fd83081499a15487,13140,447,13587,0.046125,6536.0,,,True
2026-02-26T14:40:24.698257+00:00,claude-sonnet-4-20250514,72adbf0f0310293a,13142,176,13318,0.042066,3555.5,,,True
2026-02-26T14:40:26.276048+00:00,claude-sonnet-4-20250514,851d033d79d73894,4089,44,4133,0.012927,1570.6,,,True
2026-02-26T14:40:29.811282+00:00,claude-sonnet-4-20250514,5dcf95ce1dbdf1ac,1851,196,2047,0.008493,3507.9,,,True
2026-02-26T14:40:31.800819+00:00,claude-sonnet-4-20250514,f3f755ea137e5ca9,4853,76,4929,0.015699,1988.2,,,True
2026-02-26T14:40:35.625439+00:00,claude-sonnet-4-20250514,205c49895f6f3173,9452,122,9574,0.030186,3821.9,,,True
2026-02-26T14:40:43.720774+00:00,claude-sonnet-4-20250514,066c9259ae65f25a,9007,497,9504,0.034476,8092.0,,,True
2026-02-26T14:40:54.962449+00:00,claude-sonnet-4-20250514,e3ed38c5030eb0e6,11850,785,12635,0.047325,11218.4,,,True
2026-02-26T14:40:57.833260+00:00,claude-sonnet-4-20250514,84c6760f557350e9,9580,123,9703,0.030585,2867.7,,,True
2026-02-26T14:41:00.730311+00:00,claude-sonnet-4-20250514,e44c7a9aefec8da0,5719,92,5811,0.018537,3976.5,,,True
2026-02-26T14:41:05.224536+00:00,claude-sonnet-4-20250514,6c00deb22a8db7e4,7688,475,8163,0.030189,7387.9,,,True
2026-02-26T14:41:06.989559+00:00,claude-sonnet-4-20250514,fd83081499a15487,13140,447,13587,0.046125,6241.2,,,True
2026-02-26T14:41:08.778446+00:00,claude-sonnet-4-20250514,b4361d5d4258891a,9583,201,9784,0.031764,3552.4,,,True
2026-02-26T14:41:10.951427+00:00,claude-sonnet-4-20250514,72adbf0f0310293a,13142,176,13318,0.042066,3961.3,,,True
2026-02-26T14:41:15.752676+00:00,claude-sonnet-4-20250514,851d033d79d73894,4089,44,4133,0.012927,4794.0,,,True
2026-02-26T14:41:16.662714+00:00,claude-sonnet-4-20250514,74403c10c517ad73,3615,464,4079,0.017805,7883.1,,,True
2026-02-26T14:41:18.752586+00:00,claude-sonnet-4-20250514,5dcf95ce1dbdf1ac,1851,196,2047,0.008493,2939.3,,,True
2026-02-26T14:41:23.140520+00:00,claude-sonnet-4-20250514,f3f755ea137e5ca9,4853,76,4929,0.015699,4384.9,,,True
2026-02-26T14:41:26.653071+00:00,claude-sonnet-4-20250514,dc36e7027acb4c78,9455,122,9577,0.030195,3510.7,,,True
2026-02-26T14:41:31.320027+00:00,claude-sonnet-4-20250514,6d7b0db461ea6bff,10084,1187,11271,0.048057,14656.0,,,True
2026-02-26T14:41:33.140738+00:00,claude-sonnet-4-20250514,57e1c8bf5460e75e,9010,497,9507,0.034485,6486.4,,,True
2026-02-26T14:42:12.341610+00:00,claude-sonnet-4-20250514,360a33ec4dfafc1f,11853,3511,15364,0.088224,39198.5,,,True
2026-02-26T14:42:16.657488+00:00,claude-sonnet-4-20250514,96cdf19564f3928e,9583,123,9706,0.030594,4303.5,,,True
2026-02-26T14:42:32.565112+00:00,claude-sonnet-4-20250514,18a9603f589b4757,5404,86,5490,0.017502,4577.4,,,True
2026-02-26T14:42:38.935108+00:00,claude-sonnet-4-20250514,17de174debf5e8ad,11032,491,11523,0.040461,6351.6,,,True
2026-02-26T14:42:42.092845+00:00,claude-sonnet-4-20250514,fdd5e8808cbc49a6,11034,90,11124,0.034452,3156.6,,,True
2026-02-26T14:42:43.944107+00:00,claude-sonnet-4-20250514,02296bf9d4a927ea,2731,44,2775,0.008853,1844.6,,,True
2026-02-26T14:42:47.569746+00:00,claude-sonnet-4-20250514,6ce5ee6d1ddacb89,2120,149,2269,0.008595,3611.0,,,True
2026-02-26T14:42:49.422101+00:00,claude-sonnet-4-20250514,660aa29a1687fc76,3510,74,3584,0.01164,1847.3,,,True
2026-02-26T14:43:00.999419+00:00,claude-sonnet-4-20250514,23fe28b32d4a0719,6316,928,7244,0.032868,11571.4,,,True
2026-02-26T14:43:05.889535+00:00,claude-sonnet-4-20250514,36f6cc3460b41dac,5871,423,6294,0.023958,4882.6,,,True
2026-02-26T14:44:53.326714+00:00,claude-sonnet-4-20250514,e44c7a9aefec8da0,5719,92,5811,0.018537,3884.3,,,True
2026-02-26T14:45:00.254125+00:00,claude-sonnet-4-20250514,fd83081499a15487,13140,447,13587,0.046125,6907.6,,,True
2026-02-26T14:45:07.646837+00:00,claude-sonnet-4-20250514,72adbf0f0310293a,13142,176,13318,0.042066,7392.1,,,True
2026-02-26T14:45:09.434256+00:00,claude-sonnet-4-20250514,851d033d79d73894,4089,44,4133,0.012927,1778.4,,,True
2026-02-26T14:45:12.670051+00:00,claude-sonnet-4-20250514,5dcf95ce1dbdf1ac,1851,196,2047,0.008493,3190.4,,,True
2026-02-26T14:45:16.680310+00:00,claude-sonnet-4-20250514,f3f755ea137e5ca9,4853,76,4929,0.015699,4009.3,,,True
2026-02-26T14:45:20.600434+00:00,claude-sonnet-4-20250514,2316ec98400dc1c5,9462,128,9590,0.030306,3918.2,,,True
2026-02-26T14:45:26.926252+00:00,claude-sonnet-4-20250514,2f349d1462c2150f,9017,497,9514,0.034506,6324.3,,,True
2026-02-26T14:45:37.949213+00:00,claude-sonnet-4-20250514,7b2bf2fc7f7ba578,11860,780,12640,0.04728,11021.0,,,True
2026-02-26T14:45:40.900754+00:00,claude-sonnet-4-20250514,d6c824099fe17a02,9590,123,9713,0.030615,2948.2,,,True
2026-02-26T14:45:46.870430+00:00,claude-sonnet-4-20250514,6c00deb22a8db7e4,7688,475,8163,0.030189,5968.4,,,True
2026-02-26T14:45:50.439663+00:00,claude-sonnet-4-20250514,320c514db8b9c963,9593,201,9794,0.031794,3567.6,,,True
2026-02-26T14:45:58.040769+00:00,claude-sonnet-4-20250514,74403c10c517ad73,3615,471,4086,0.01791,7599.6,,,True
2026-02-26T14:46:17.452221+00:00,claude-sonnet-4-20250514,4f6052cf1aae0721,10094,1519,11613,0.053067,19410.3,,,True
2026-02-26T14:47:39.502685+00:00,claude-sonnet-4-20250514,18a9603f589b4757,5404,86,5490,0.017502,3972.1,,,True
2026-02-26T14:47:45.755838+00:00,claude-sonnet-4-20250514,17de174debf5e8ad,11032,491,11523,0.040461,6236.0,,,True
2026-02-26T14:47:48.873578+00:00,claude-sonnet-4-20250514,fdd5e8808cbc49a6,11034,90,11124,0.034452,3116.9,,,True
2026-02-26T14:47:50.541639+00:00,claude-sonnet-4-20250514,02296bf9d4a927ea,2731,44,2775,0.008853,1661.5,,,True
2026-02-26T14:48:38.649308+00:00,claude-sonnet-4-20250514,18a9603f589b4757,5404,86,5490,0.017502,4225.5,,,True
2026-02-26T14:48:44.933497+00:00,claude-sonnet-4-20250514,17de174debf5e8ad,11032,491,11523,0.040461,6254.8,,,True
2026-02-26T14:48:48.057922+00:00,claude-sonnet-4-20250514,fdd5e8808cbc49a6,11034,90,11124,0.034452,3123.8,,,True
2026-02-26T14:48:49.765773+00:00,claude-sonnet-4-20250514,02296bf9d4a927ea,2731,44,2775,0.008853,1699.1,,,True
2026-02-26T14:48:55.822285+00:00,claude-sonnet-4-20250514,6ce5ee6d1ddacb89,2120,149,2269,0.008595,6050.5,,,True
2026-02-26T14:48:57.706763+00:00,claude-sonnet-4-20250514,660aa29a1687fc76,3510,74,3584,0.01164,1883.4,,,True
2026-02-26T14:49:08.459707+00:00,claude-sonnet-4-20250514,7662ca2afce59450,6312,928,7240,0.032856,10749.5,,,True
2026-02-26T14:49:14.052415+00:00,claude-sonnet-4-20250514,aac08929180fbc01,5867,470,6337,0.024651,5589.6,,,True
2026-02-26T14:51:14.492126+00:00,claude-sonnet-4-20250514,927dc415e08065cf,9423,13711,23134,0.233934,120430.7,,,True
2026-02-26T14:51:18.216444+00:00,claude-sonnet-4-20250514,afdb7e8ca36685e4,6440,113,6553,0.021015,3719.8,,,True
2026-02-26T14:51:21.331120+00:00,claude-sonnet-4-20250514,c8f0e53189505dcc,6406,191,6597,0.022083,3113.5,,,True
2026-02-26T14:51:26.584811+00:00,claude-sonnet-4-20250514,07dda4f036c5ca03,6443,251,6694,0.023094,5252.6,,,True
2026-02-26T14:51:43.207176+00:00,claude-sonnet-4-20250514,05c725298e8604eb,3448,1317,4765,0.030099,16613.7,,,True
2026-02-26T14:51:57.871053+00:00,claude-sonnet-4-20250514,558ba385a2f31f99,6944,1434,8378,0.042342,14660.8,,,True
2026-02-26T14:52:56.945418+00:00,claude-sonnet-4-20250514,e44c7a9aefec8da0,5719,92,5811,0.018537,3450.0,,,True
2026-02-26T14:53:03.240012+00:00,claude-sonnet-4-20250514,fd83081499a15487,13140,447,13587,0.046125,6267.4,,,True
2026-02-26T14:53:07.504599+00:00,claude-sonnet-4-20250514,72adbf0f0310293a,13142,176,13318,0.042066,4264.0,,,True
2026-02-26T14:53:09.317828+00:00,claude-sonnet-4-20250514,851d033d79d73894,4089,44,4133,0.012927,1795.0,,,True
2026-02-26T14:53:12.142473+00:00,claude-sonnet-4-20250514,5dcf95ce1dbdf1ac,1851,196,2047,0.008493,2725.1,,,True
2026-02-26T14:53:14.067225+00:00,claude-sonnet-4-20250514,f3f755ea137e5ca9,4853,76,4929,0.015699,1922.6,,,True
2026-02-26T14:53:18.014165+00:00,claude-sonnet-4-20250514,b7500cc1696d2056,9462,128,9590,0.030306,3944.8,,,True
2026-02-26T14:53:44.018722+00:00,claude-sonnet-4-20250514,d18df9ae7dd5d480,5717,78,5795,0.018321,3187.9,,,True
2026-02-26T14:53:50.958158+00:00,claude-sonnet-4-20250514,2eb4f4701dbb2f01,16847,533,17380,0.058536,6919.9,,,True
2026-02-26T14:53:56.894952+00:00,claude-sonnet-4-20250514,0a097c3c0ad38885,16849,293,17142,0.054942,5935.7,,,True
2026-02-26T14:53:58.462154+00:00,claude-sonnet-4-20250514,c518c3f0a1b3ce29,1196,36,1232,0.004128,1558.0,,,True
2026-02-26T14:54:04.540375+00:00,claude-sonnet-4-20250514,c0e67834bc3d3b56,3578,500,4078,0.018234,6067.3,,,True
2026-02-26T14:54:06.631662+00:00,claude-sonnet-4-20250514,9408e7f11a081ec3,1144,113,1257,0.005127,2083.0,,,True
2026-02-26T14:54:08.329417+00:00,claude-sonnet-4-20250514,2bf69f0a10aea0e8,1962,62,2024,0.006816,1694.2,,,True
2026-02-26T14:54:10.280715+00:00,claude-sonnet-4-20250514,2bf69f0a10aea0e8,1962,62,2024,0.006816,1950.9,,,True
2026-02-26T14:54:20.270193+00:00,claude-sonnet-4-20250514,f6bcd87f9799ce71,12853,666,13519,0.048549,9988.4,,,True
2026-02-26T14:54:25.872601+00:00,claude-sonnet-4-20250514,de9635d4bbeb5b62,12408,415,12823,0.043449,5599.8,,,True
2026-02-26T14:54:51.795253+00:00,claude-sonnet-4-20250514,eca142cfa5ee0c22,18045,2322,20367,0.088965,25920.0,,,True
2026-02-26T14:55:26.982974+00:00,claude-sonnet-4-20250514,eca142cfa5ee0c22,18127,3468,21595,0.106401,35185.5,,,True
2026-02-26T14:55:30.031823+00:00,claude-sonnet-4-20250514,620575f58789ced5,12982,117,13099,0.040701,3047.0,,,True
2026-02-26T14:55:42.018020+00:00,claude-sonnet-4-20250514,e063f051098562b9,15607,1119,16726,0.063606,11985.0,,,True
2026-02-26T14:55:48.066659+00:00,claude-sonnet-4-20250514,75961f15eb69687e,12984,443,13427,0.045597,6046.3,,,True
2026-02-26T14:56:03.466373+00:00,claude-sonnet-4-20250514,0420197a539132b8,4208,1236,5444,0.031164,15395.4,,,True
2026-02-26T14:56:24.163091+00:00,claude-sonnet-4-20250514,a55e9fd44beb4fd3,13485,1896,15381,0.068895,20695.6,,,True
2026-02-26T14:57:24.177351+00:00,claude-sonnet-4-20250514,4755e16d93f44aae,5970,81,6051,0.019125,3242.2,,,True
2026-02-26T14:57:30.661253+00:00,claude-sonnet-4-20250514,f950594bc4a9f463,50896,460,51356,0.159588,6463.4,,,True
2026-02-26T14:57:36.424462+00:00,claude-sonnet-4-20250514,1af5a0d46a02f019,50898,205,51103,0.155769,5762.4,,,True
2026-02-26T14:57:38.663192+00:00,claude-sonnet-4-20250514,7f894148c7016c7e,4872,38,4910,0.015186,2205.7,,,True
2026-02-26T14:57:45.203010+00:00,claude-sonnet-4-20250514,2efaadb0cd55d454,2376,548,2924,0.015348,6528.0,,,True
2026-02-26T14:57:47.944128+00:00,claude-sonnet-4-20250514,1acc40665206bce3,2736,157,2893,0.010563,2733.0,,,True
2026-02-26T14:57:49.781051+00:00,claude-sonnet-4-20250514,485ed837e850f413,5644,61,5705,0.017847,1835.8,,,True
2026-02-26T14:57:54.750218+00:00,claude-sonnet-4-20250514,98c5b4498c290cb1,24796,170,24966,0.076938,4968.1,,,True
2026-02-26T14:58:02.415377+00:00,claude-sonnet-4-20250514,d560b4c584947368,24351,620,24971,0.082353,7663.8,,,True
2026-02-26T15:00:24.977527+00:00,claude-sonnet-4-20250514,e074af3f79e7117a,32954,16384,49338,0.344622,142558.9,,,True
